col1,col2
912,3
862,25
644,10
620,23
336,37
699,5
867,8
214,14
161,19
609,15
438,36
972,18
613,2
824,42
921,27
755,13
517,44
405,43
889,33
348,13
349,28
698,9
595,21
183,33
704,5
33,37
6,31
660,10
462,23
663,25
770,7
824,6
320,12
955,48
610,1
480,34
10,49
619,18
124,16
727,36
823,11
411,15
202,32
649,27
470,29
896,46
524,39
297,35
298,19
502,20
365,26
551,30
820,47
996,14
749,3
161,8
625,45
399,17
682,2
103,24
187,43
192,44
779,50
159,40
904,38
73,41
699,4
74,42
899,22
847,31
712,9
477,45
762,40
897,22
358,39
625,34
749,47
687,2
291,7
524,48
707,24
389,32
384,18
801,17
705,36
705,50
824,27
123,38
590,11
66,37
979,1
959,14
588,35
403,12
522,28
123,42
36,13
530,4
249,33
182,44
416,43
674,30
267,6
871,5
135,26
707,10
94,49
590,29
182,20
439,21
517,16
766,23
770,41
649,15
572,19
769,3
749,25
56,46
806,8
668,31
453,6
166,47
506,13
981,35
519,37
579,50
825,1
748,46
36,44
344,30
944,43
819,33
631,32
478,17
58,25
161,5
300,2
464,41
655,20
89,21
335,38
529,11
547,7
624,27
797,15
958,39
828,42
241,23
522,19
629,34
350,4
175,36
726,18
279,9
126,40
624,3
173,28
729,12
984,49
816,29
408,14
137,16
490,8
72,22
350,48
830,10
478,45
442,24
869,26
197,35
194,13
479,18
564,42
541,47
852,43
696,24
648,27
760,31
358,10
863,4
624,39
133,20
842,29
236,16
846,2
778,8
282,12
413,36
772,7
355,38
198,34
927,40
988,1
889,30
78,9
459,33
405,3
878,23
817,11
419,37
557,45
38,14
920,15
505,44
962,19
250,25
299,28
298,5
240,17
447,50
528,46
663,26
5,32
467,21
614,49
247,48
188,41
274,22
24,6
242,30
597,20
302,31
363,12
111,7
766,15
17,39
127,16
250,43
272,18
475,29
711,19
710,35
691,47
906,27
835,6
975,14
84,49
638,42
407,33
855,13
921,48
623,50
661,44
332,2
778,8
364,26
694,23
680,45
274,46
767,5
230,3
642,41
653,4
554,36
499,32
198,24
9,28
40,9
302,10
172,40
687,21
733,37
846,22
809,25
934,34
164,1
943,17
528,38
453,11
940,23
295,28
686,41
464,47
674,48
284,19
575,45
12,8
638,29
13,38
529,30
913,10
61,9
798,42
342,18
45,6
815,13
384,2
935,32
343,22
136,33
642,20
110,24
801,21
548,39
633,36
951,3
339,26
676,46
5,12
452,15
145,50
769,27
613,7
624,44
111,17
647,40
893,4
115,37
149,35
246,31
453,25
306,34
244,16
431,49
260,43
183,1
3,14
883,11
751,5
761,49
723,33
377,35
367,29
449,22
770,11
889,18
112,19
714,7
906,27
288,36
433,34
102,2
422,8
756,1
172,21
550,15
80,3
7,12
588,10
727,41
888,48
383,32
389,37
428,30
132,26
989,28
471,23
241,13
292,4
488,39
435,16
18,40
805,38
802,17
885,5
328,24
937,44
63,31
410,42
80,14
881,43
422,9
882,45
213,50
701,46
153,47
773,20
198,25
860,6
84,37
242,46
956,14
565,19
498,27
517,44
545,8
651,29
928,18
143,9
992,23
454,11
115,40
600,5
638,47
131,26
370,31
318,33
828,35
705,48
861,2
927,15
707,6
624,25
485,34
977,4
322,42
894,22
433,38
708,30
264,50
439,16
840,36
84,20
485,7
956,24
625,12
31,13
607,21
634,39
227,10
310,28
311,1
155,17
286,32
784,43
341,49
784,41
582,3
240,45
906,9
338,28
278,39
763,48
637,37
978,18
687,8
237,15
361,32
637,23
828,40
952,49
417,10
740,26
6,29
804,42
851,24
414,3
869,7
186,45
438,31
607,41
730,6
539,46
858,12
876,38
211,22
813,2
132,1
208,35
856,20
424,34
517,4
19,50
14,43
278,13
162,21
106,16
411,17
403,14
214,33
803,19
232,5
322,30
372,11
842,47
639,44
764,25
51,27
479,36
681,1
124,40
943,11
735,13
83,43
295,9
432,17
23,29
460,20
881,19
116,47
50,38
271,35
317,44
930,7
423,31
103,23
785,37
741,36
913,41
732,24
797,34
715,46
117,45
589,21
59,10
578,30
808,5
313,18
536,8
594,3
978,12
20,50
712,16
638,6
114,2
644,39
664,15
986,27
500,49
965,26
794,42
406,25
142,4
440,14
160,28
140,32
243,33
117,22
798,48
496,40
825,42
982,37
879,38
650,25
543,50
137,26
243,3
510,9
710,8
513,45
980,24
27,44
683,23
724,31
869,21
840,5
374,13
141,16
799,41
941,39
2,49
607,7
622,33
368,46
14,48
335,34
284,28
575,11
505,1
938,15
818,6
12,35
441,10
932,43
921,36
884,19
49,17
244,2
92,14
343,20
657,4
514,22
204,32
899,30
111,18
923,47
58,12
695,29
561,27
109,4
483,1
504,8
389,16
767,35
705,14
380,37
971,38
982,3
937,47
210,5
22,29
285,44
800,23
897,17
528,15
719,32
998,21
939,27
692,49
981,24
195,22
685,31
36,43
63,34
323,50
380,42
927,26
637,28
307,25
417,2
719,19
410,46
983,6
298,9
895,33
987,10
803,7
978,18
242,12
402,13
433,36
815,30
712,48
430,20
869,45
156,41
561,39
790,40
451,11
944,35
171,2
260,11
177,46
136,38
300,48
41,12
212,18
31,39
909,15
151,30
155,16
962,50
367,17
321,19
615,3
184,27
559,22
589,33
406,32
141,41
429,26
866,42
65,7
361,31
80,37
296,23
14,43
48,29
94,34
20,36
639,40
876,44
971,49
604,20
515,47
822,24
193,4
921,9
582,21
794,6
284,5
670,13
959,10
211,28
780,8
977,1
701,25
456,14
814,45
510,38
527,4
115,22
8,50
388,29
207,35
491,15
733,19
895,10
34,37
345,27
431,47
727,11
396,17
313,25
397,20
544,44
677,36
696,42
913,45
660,5
547,9
891,23
611,1
972,40
533,33
164,12
523,2
690,41
207,32
701,6
49,48
217,43
271,21
421,28
772,49
497,34
226,8
460,30
465,3
836,31
792,7
784,13
204,16
995,46
927,24
567,18
527,14
40,26
583,39
401,47
927,26
712,19
928,44
405,12
960,28
420,32
143,2
362,16
54,23
717,13
935,40
203,45
729,39
440,5
675,24
401,22
567,10
440,46
932,50
286,33
148,31
889,41
802,27
496,9
629,36
507,30
17,43
828,17
275,42
567,15
561,29
502,3
606,7
299,11
471,35
47,38
266,49
411,21
554,34
744,18
191,20
47,6
750,8
696,1
731,37
569,48
272,14
131,4
897,25
756,49
177,8
383,6
362,38
755,15
348,46
56,50
523,44
147,2
153,18
951,41
2,43
259,1
13,13
452,33
974,45
910,23
579,22
793,9
83,25
703,16
548,24
163,12
619,32
612,17
241,3
963,29
294,42
413,31
198,10
830,26
439,14
492,19
261,27
353,21
182,34
234,11
30,5
966,48
228,7
252,4
284,47
938,36
740,39
279,28
155,37
469,40
56,35
815,20
793,30
533,50
226,25
242,46
409,40
789,31
382,9
157,35
701,38
604,47
153,15
763,3
770,20
903,12
741,17
883,19
136,8
687,1
997,43
985,14
148,23
588,26
652,39
809,44
860,2
768,16
882,42
580,11
31,28
148,32
390,22
835,30
370,29
963,13
408,27
33,21
953,45
420,41
589,18
334,36
979,48
390,5
664,34
226,4
609,49
413,10
255,33
168,24
54,7
378,6
216,37
152,5
981,35
562,7
494,44
791,11
972,49
417,17
772,34
129,50
150,43
541,29
911,3
723,36
517,47
762,8
399,13
597,31
46,30
727,46
654,19
896,4
111,23
99,39
54,37
992,16
217,10
184,42
604,27
435,2
438,38
325,22
887,28
915,33
3,14
972,25
900,48
446,15
279,24
62,18
917,6
943,26
919,45
865,20
710,40
679,32
620,1
297,9
628,41
745,21
683,12
640,38
614,26
104,6
553,8
558,30
679,46
967,49
53,41
553,16
102,2
262,28
223,44
992,25
79,45
108,36
151,48
88,24
374,40
214,17
467,43
511,13
145,37
814,47
669,29
246,32
581,20
23,18
934,22
144,39
378,4
979,35
846,50
121,3
352,21
701,27
672,1
737,5
926,14
552,15
560,23
564,42
801,34
829,9
569,10
217,11
578,7
240,31
218,33
889,12
846,19
529,2
996,34
793,16
429,24
608,32
926,10
301,30
290,25
38,19
648,45
905,11
884,43
859,49
248,50
806,35
491,7
190,38
16,17
818,4
904,28
767,12
816,46
163,47
999,18
857,20
411,33
929,27
176,1
590,37
87,22
858,29
429,44
120,39
894,3
61,23
989,13
545,26
162,42
682,31
927,48
111,40
723,14
520,21
989,5
962,9
629,15
297,36
730,41
394,8
374,6
479,41
426,37
461,39
140,35
408,19
566,27
969,10
417,47
776,12
223,33
784,4
17,29
290,8
818,11
159,46
173,9
886,38
523,2
57,16
958,28
165,14
773,49
112,13
807,31
377,3
790,34
653,48
378,15
75,43
764,45
503,20
117,7
39,50
270,6
840,36
394,24
624,30
857,32
467,5
341,40
940,1
62,25
504,22
882,23
325,26
944,44
34,42
692,21
316,18
381,17
175,50
789,49
245,47
724,30
34,16
855,14
492,48
62,2
935,38
202,31
23,18
149,3
315,34
671,13
473,24
635,22
552,6
840,28
770,11
39,19
83,44
422,20
755,1
601,46
226,17
300,37
929,15
171,4
390,43
479,45
518,32
361,26
704,10
293,27
389,39
640,8
14,9
171,7
126,35
964,41
178,12
651,42
529,25
488,21
694,29
496,33
107,23
859,5
819,40
613,36
447,41
626,18
726,45
436,11
551,8
208,7
546,33
975,25
633,24
407,3
944,37
382,32
821,15
262,34
137,22
684,46
379,14
301,10
292,28
430,27
573,39
921,12
188,5
42,17
280,47
390,2
717,26
654,31
34,43
819,19
330,49
273,50
954,42
101,21
597,9
504,29
891,36
462,35
733,13
125,40
783,1
477,20
364,23
280,48
487,6
821,44
804,30
954,38
586,16
639,4
919,27
539,41
408,46
700,24
821,39
721,10
120,3
719,4
276,6
3,49
759,14
573,26
826,20
18,35
348,11
214,47
427,12
556,36
997,45
807,25
841,50
221,29
68,22
595,37
217,38
157,28
897,33
206,31
216,1
277,40
443,17
645,15
968,23
553,32
363,44
190,34
985,18
889,2
428,21
109,8
233,13
332,5
801,48
158,9
282,19
451,16
656,42
673,43
946,7
825,30
532,38
570,17
67,42
88,30
480,33
319,7
618,24
196,48
226,5
739,36
636,34
484,37
542,28
570,6
44,1
894,13
253,25
163,47
591,32
598,31
837,44
111,20
447,45
877,14
976,9
812,21
742,50
659,11
787,23
998,8
594,39
716,15
36,35
627,16
287,10
46,46
275,12
184,18
832,2
313,29
976,22
412,19
222,40
671,4
579,26
967,43
792,3
207,41
552,49
575,27
333,32
755,42
759,26
439,29
461,11
535,1
513,12
852,45
800,2
878,8
896,44
103,38
132,27
946,10
163,35
523,19
83,36
123,16
953,50
205,3
820,13
421,30
842,33
649,37
395,20
532,43
632,47
263,28
780,18
86,22
119,24
131,17
192,41
310,40
76,15
938,31
586,23
168,39
840,9
894,25
713,21
460,5
749,7
386,34
609,49
223,6
731,4
400,14
568,46
616,48
18,8
880,47
389,35
724,38
994,12
603,33
337,10
489,13
518,15
737,24
681,11
428,21
80,50
319,22
312,9
371,48
999,37
267,18
786,5
804,23
321,2
955,49
771,41
595,28
645,39
706,7
736,25
891,34
312,44
282,14
480,27
406,46
689,6
859,32
795,45
975,3
15,1
180,19
327,30
504,31
778,26
540,20
741,43
830,29
650,17
531,42
304,4
886,40
368,36
204,16
897,48
767,11
86,6
544,32
934,21
817,37
11,12
599,44
916,35
529,42
173,45
746,49
417,31
549,2
28,14
4,41
563,29
944,9
980,4
71,28
439,19
503,23
173,7
867,3
101,33
1,13
711,15
768,17
961,22
995,39
254,36
27,16
213,20
238,50
717,46
731,27
739,24
804,30
850,10
874,38
677,43
145,8
347,1
69,47
655,26
329,34
330,5
196,25
524,40
169,18
353,35
736,29
235,3
425,32
732,14
260,15
586,28
975,8
279,43
162,18
207,39
54,10
763,36
151,7
555,16
670,4
127,21
299,9
422,19
805,30
228,33
478,40
378,17
316,1
505,37
34,5
346,26
309,44
504,12
541,41
25,42
611,34
983,25
292,20
886,13
821,6
631,23
935,46
126,50
821,24
152,47
980,31
906,45
376,27
172,2
260,22
43,48
681,11
51,38
178,49
867,34
874,40
265,8
252,49
121,41
708,20
951,50
827,14
605,22
251,1
725,38
805,46
709,10
159,31
262,30
921,12
12,23
77,19
85,29
758,47
269,9
124,35
162,39
29,17
617,32
645,5
500,6
120,43
601,13
485,48
389,42
481,44
800,21
144,15
59,27
33,7
330,4
362,3
683,28
904,33
918,18
353,24
135,45
781,16
424,2
915,11
123,25
732,26
217,36
206,37
436,13
179,33
615,12
635,36
30,29
477,10
448,43
971,3
831,32
139,1
442,44
93,45
731,19
369,37
54,14
571,27
339,4
664,2
401,46
998,38
390,49
415,17
765,48
305,5
252,28
439,11
210,20
985,26
382,39
875,21
973,9
596,18
92,15
810,24
125,22
530,30
463,31
142,34
567,8
669,41
232,7
622,6
59,42
18,16
682,25
832,47
470,35
694,50
1,23
17,40
95,16
886,3
841,37
235,42
94,2
551,39
904,20
370,6
912,34
948,48
850,9
9,7
923,12
692,22
322,35
10,30
454,27
682,44
583,13
479,5
395,38
684,4
82,10
705,46
507,17
928,29
187,1
821,15
833,18
26,23
515,36
443,19
312,11
359,21
32,31
74,32
570,47
164,40
396,14
670,8
111,45
318,33
297,49
439,50
973,41
289,43
410,26
632,25
531,28
575,24
680,39
504,27
38,37
876,46
211,33
516,2
188,23
675,15
607,11
28,14
362,34
416,41
83,47
700,16
17,12
375,38
714,26
541,19
943,6
856,18
303,48
672,29
107,10
780,20
435,45
616,7
769,8
753,35
558,9
837,21
892,3
762,28
676,43
422,31
920,4
26,22
280,40
549,17
932,5
119,50
724,42
905,24
472,44
364,30
218,13
669,25
32,36
685,49
431,32
761,1
101,20
775,4
895,25
725,47
615,36
369,11
135,29
467,42
492,23
791,8
933,49
714,32
483,27
461,18
785,45
14,15
858,1
709,7
334,30
364,40
959,24
646,17
320,16
420,44
293,13
972,21
626,12
529,37
423,33
58,39
994,34
788,19
717,6
166,5
402,14
657,22
570,43
922,41
690,9
155,50
415,3
977,48
349,26
305,38
719,35
593,2
647,28
941,31
747,46
169,10
805,20
310,21
207,25
284,28
536,12
348,32
668,23
737,26
799,3
374,34
546,50
480,30
469,46
731,15
398,43
624,16
633,38
519,47
36,11
815,19
225,39
915,42
194,7
503,22
55,9
57,6
576,40
45,4
622,27
67,2
709,37
717,29
148,10
175,24
249,8
545,17
432,1
445,44
614,36
536,31
96,14
939,18
629,13
904,35
55,5
123,48
448,45
657,33
233,41
533,49
728,11
975,43
790,32
124,39
127,16
262,20
52,38
313,13
714,24
170,19
547,21
178,28
290,12
499,27
113,31
960,33
19,22
393,7
965,3
974,14
766,35
95,40
838,8
411,37
770,34
586,44
275,49
994,26
99,1
260,29
441,6
635,23
250,15
735,10
324,25
771,17
879,45
980,47
26,30
929,5
836,9
783,42
855,36
547,46
536,41
858,48
194,18
228,2
493,50
98,4
294,49
36,6
197,12
185,23
722,8
360,2
860,25
635,48
763,27
788,20
252,13
806,19
104,37
838,26
110,42
623,30
471,10
236,32
988,38
482,11
866,1
107,21
987,50
572,41
95,35
876,43
421,33
259,5
533,46
365,28
702,14
660,34
973,44
248,17
275,39
868,36
602,31
674,40
357,47
467,16
939,7
390,4
453,22
340,29
466,24
274,45
518,9
90,3
398,15
130,18
603,5
79,13
323,49
617,3
463,28
589,8
143,6
350,22
148,43
876,2
434,7
270,38
201,41
48,25
661,32
485,44
96,1
106,36
318,26
94,9
57,17
844,42
822,29
533,18
307,19
376,23
552,48
754,33
144,15
254,34
619,16
565,10
448,30
120,4
573,31
838,35
872,50
123,46
237,11
660,47
147,20
14,21
258,27
262,37
906,14
284,40
949,45
692,24
812,39
540,12
872,13
865,45
237,43
682,14
504,39
809,34
186,11
146,16
909,50
348,15
463,33
228,20
189,30
527,24
969,47
427,18
126,2
824,5
850,42
606,29
273,4
627,22
324,1
656,32
342,38
737,31
882,41
172,12
98,44
379,26
527,3
35,40
594,9
17,10
351,28
594,37
624,21
781,36
60,49
922,6
736,17
329,25
88,8
226,23
845,7
189,48
592,19
899,35
558,46
463,27
161,20
876,26
908,36
623,24
869,15
508,14
753,11
804,43
761,38
97,2
454,13
326,41
831,4
74,7
583,9
897,28
694,45
536,31
828,23
879,1
479,46
767,33
586,47
281,49
232,25
600,48
317,34
302,16
650,40
166,5
508,50
807,37
742,27
922,32
649,44
402,17
997,18
986,10
672,29
449,42
828,3
974,21
20,22
159,12
276,39
717,19
433,35
414,30
620,6
908,8
834,25
487,22
687,4
293,34
564,15
505,35
144,3
496,5
941,48
70,49
60,29
581,38
134,11
26,27
422,32
957,41
764,6
203,44
110,8
174,30
227,47
154,24
925,28
586,40
678,36
993,20
818,2
572,43
154,17
855,19
528,26
812,33
880,21
838,42
116,23
926,12
46,39
585,1
938,37
618,7
475,14
676,50
347,46
363,10
787,16
357,45
932,18
746,31
658,9
249,13
792,5
991,6
560,49
704,50
290,25
429,20
25,16
328,12
50,41
574,15
793,23
4,36
363,22
231,13
140,28
678,37
724,3
716,27
985,47
661,26
541,2
819,46
172,39
361,8
719,38
845,9
445,18
945,29
598,48
354,1
937,31
300,11
472,43
102,14
544,44
552,35
348,4
630,32
18,33
653,45
998,17
648,7
691,30
487,19
643,34
95,24
659,42
822,40
499,10
350,21
290,7
319,34
837,37
319,44
999,22
185,28
991,24
725,35
541,21
756,26
550,43
850,46
992,20
95,25
375,48
599,23
511,1
211,32
94,40
363,10
56,36
711,3
210,15
766,33
197,16
145,12
136,8
227,47
82,19
612,39
99,50
853,5
786,42
931,31
227,27
497,18
158,14
342,2
870,45
28,11
258,13
99,30
584,41
929,6
337,49
818,29
636,4
50,9
162,17
782,38
820,16
355,13
837,10
201,40
93,48
469,37
631,33
388,31
26,26
999,32
748,21
815,41
66,9
125,25
230,24
91,4
214,47
332,44
449,22
492,27
969,46
9,18
314,8
485,15
353,2
589,6
147,28
49,23
403,34
603,50
762,11
878,42
366,19
315,43
823,5
284,20
948,1
824,29
936,49
56,38
261,12
651,7
691,45
811,14
1,30
888,17
637,35
817,39
510,36
380,3
884,27
269,8
475,12
85,41
490,6
498,19
451,3
878,18
772,50
799,25
878,17
736,34
993,2
660,24
463,14
111,43
783,13
285,42
661,23
903,40
701,39
396,35
768,15
764,33
964,31
845,20
908,4
928,22
823,28
230,48
212,7
327,49
2,46
288,1
385,26
693,36
339,21
604,44
589,32
613,47
30,37
611,38
374,5
613,30
259,10
753,11
596,45
193,29
309,9
707,16
896,30
58,13
460,33
60,19
728,1
469,32
807,16
864,29
749,31
753,41
370,4
706,11
780,24
403,34
123,5
946,27
627,2
577,42
219,28
235,37
428,6
859,43
314,10
654,15
69,45
426,3
593,46
23,49
195,44
631,22
443,18
7,25
997,12
656,7
316,36
924,21
587,8
824,23
112,14
607,35
70,48
885,50
140,47
924,39
108,9
263,40
987,38
627,20
920,26
249,17
114,4
938,39
896,41
921,42
557,26
969,13
912,31
719,23
260,20
55,16
231,8
186,44
879,19
912,27
296,7
28,40
478,25
463,30
641,34
102,3
810,21
234,12
536,43
991,22
246,38
580,9
711,24
35,10
701,15
960,36
450,1
355,35
438,49
585,33
149,37
837,28
324,45
591,5
152,32
63,48
282,50
626,11
290,14
258,29
660,47
421,6
643,2
923,18
690,46
663,17
604,30
466,50
84,43
623,23
97,27
807,37
226,32
902,25
76,48
90,19
777,18
590,13
308,35
273,39
866,41
424,2
17,44
845,5
507,10
982,36
892,16
682,3
469,31
205,34
831,14
934,17
994,21
589,45
955,28
981,4
396,26
772,38
38,12
250,24
491,15
12,22
728,7
894,1
925,6
988,33
306,20
928,42
569,8
389,49
722,29
833,46
33,11
797,47
373,9
936,40
841,39
493,47
796,37
37,29
63,50
210,1
70,42
597,34
632,15
494,13
869,23
425,36
82,48
272,27
531,12
867,41
302,26
65,2
998,45
45,46
240,22
172,49
122,31
583,33
571,14
718,8
1,7
721,21
83,32
939,38
392,4
433,18
62,10
750,5
384,9
183,20
603,24
525,25
343,28
770,16
26,3
41,17
227,40
109,43
235,6
733,35
101,11
299,44
4,19
861,30
978,47
945,12
851,43
986,2
254,8
369,38
367,13
714,7
146,26
744,46
548,35
256,45
852,9
823,44
197,30
621,18
741,16
784,5
546,41
225,40
83,21
467,4
34,23
369,37
148,3
86,15
367,1
303,36
403,48
466,39
417,29
66,33
494,19
925,32
317,14
455,20
3,28
715,17
85,42
372,24
548,31
895,25
550,50
765,11
153,6
189,27
288,10
515,34
71,49
658,22
457,12
617,35
150,5
981,27
259,7
190,39
130,50
753,28
305,45
136,38
572,33
934,16
521,9
946,22
160,30
494,42
518,23
897,48
257,8
655,4
921,3
731,43
55,15
803,13
178,44
388,11
289,40
701,37
199,1
458,49
493,36
259,2
936,24
670,14
56,21
101,31
106,6
257,26
867,47
1,19
676,18
141,20
915,25
308,34
178,41
509,32
170,29
707,10
986,46
207,17
728,42
490,8
526,6
75,19
751,3
27,9
692,41
330,25
464,50
470,10
101,48
299,27
918,29
90,36
542,12
675,24
687,2
421,5
430,35
35,4
876,37
478,7
561,49
587,11
776,33
10,38
652,23
461,45
439,31
628,47
867,26
681,17
872,18
449,30
447,15
583,22
491,13
649,20
99,44
374,43
410,39
152,21
160,14
826,46
798,32
378,1
588,40
189,16
348,28
329,34
460,16
275,27
774,24
831,35
127,30
197,1
141,2
154,48
39,17
369,46
857,43
277,6
104,14
567,22
598,49
229,5
646,44
841,15
528,4
146,10
3,20
70,41
485,45
962,32
500,25
652,12
939,37
436,40
545,28
130,34
343,36
643,19
709,39
325,26
706,18
135,42
377,31
185,21
449,50
722,33
979,9
156,38
749,23
427,29
54,11
377,47
994,3
313,8
220,13
187,7
11,46
135,26
282,13
796,43
485,14
739,9
900,31
309,5
445,42
768,19
137,50
802,27
789,6
843,33
456,2
44,3
648,10
228,15
839,36
628,32
555,4
928,38
716,8
593,48
662,24
362,45
590,30
818,40
803,29
159,28
792,20
293,16
943,11
849,18
994,37
359,1
203,34
518,7
912,21
272,44
567,35
372,25
755,17
304,47
408,23
377,49
854,39
143,22
840,41
163,12
150,33
528,45
823,9
11,1
449,29
464,31
558,22
702,35
519,32
830,38
529,3
428,19
956,36
372,39
808,10
998,17
625,49
163,44
975,12
93,5
287,16
30,13
577,43
645,46
931,20
540,2
350,4
157,15
53,18
22,7
40,8
355,27
937,48
976,42
679,28
170,25
930,6
548,24
142,47
991,40
427,30
140,26
644,50
433,11
474,21
759,37
955,14
892,23
70,34
998,41
370,6
554,37
260,12
957,50
94,33
676,5
686,32
940,14
90,25
263,40
754,1
984,4
803,42
967,24
615,48
121,13
101,3
129,34
767,49
575,47
372,16
924,30
975,45
987,41
666,39
953,15
712,10
227,9
315,19
841,44
539,35
799,11
344,18
843,23
352,7
436,8
271,31
460,46
72,27
150,21
32,36
812,2
678,29
230,20
240,38
40,28
862,26
962,17
340,43
3,22
208,5
748,42
499,25
710,35
360,45
1,21
499,1
489,29
807,38
210,12
697,16
724,33
136,7
85,22
78,20
554,36
522,9
997,40
903,49
37,8
397,27
167,44
746,47
255,15
319,32
935,19
543,28
900,14
586,46
541,48
688,43
315,34
419,30
608,17
381,26
107,23
467,3
335,24
447,41
352,13
560,6
501,50
936,18
838,39
321,11
757,31
172,10
871,2
914,4
331,37
722,24
854,12
899,31
565,17
800,5
853,29
359,34
596,20
5,15
110,38
769,48
2,25
304,35
297,8
622,47
914,18
549,28
134,49
886,27
216,11
454,45
924,21
422,42
46,26
71,43
309,30
664,37
855,13
260,2
499,23
483,3
809,40
791,39
627,16
812,1
876,41
278,44
807,50
991,46
903,10
154,36
779,32
811,14
41,19
201,9
878,7
299,33
191,6
270,22
20,4
822,48
261,31
344,23
972,43
732,28
494,2
147,46
230,25
740,26
138,45
3,12
482,32
585,4
779,18
710,40
884,7
473,33
494,49
42,38
267,15
757,50
6,9
976,22
928,44
659,35
873,20
854,1
830,6
156,21
493,37
285,36
453,8
330,19
519,11
748,39
127,24
536,5
768,30
546,14
917,13
901,3
741,10
819,29
425,41
46,34
194,17
778,16
393,27
171,47
997,42
154,28
475,24
266,43
867,23
493,1
756,20
784,39
327,4
432,12
406,33
457,34
258,29
371,41
907,31
476,14
37,19
106,15
839,11
819,45
997,37
387,42
963,48
338,2
276,40
714,8
505,9
162,46
991,17
640,35
787,13
175,25
845,30
594,47
695,26
584,38
678,44
280,49
574,16
879,27
134,10
859,21
569,32
931,18
980,22
910,5
454,50
534,7
279,36
253,6
550,3
703,28
124,26
634,42
826,27
992,20
249,40
725,30
755,50
297,18
249,6
438,35
410,15
786,31
702,45
762,49
764,11
865,17
803,14
239,7
617,24
664,22
552,41
178,9
409,1
552,2
448,4
727,32
254,37
308,34
672,25
577,13
438,16
966,38
989,48
879,44
304,29
480,39
178,23
482,3
317,5
257,43
614,46
613,12
167,33
966,8
124,21
623,19
945,36
206,10
114,47
131,15
459,1
693,5
663,31
799,9
973,44
413,46
203,8
907,22
859,40
659,3
812,10
941,7
535,35
926,18
642,30
638,48
571,2
535,20
686,6
365,4
258,24
476,45
897,39
357,28
504,43
87,23
502,21
847,47
458,29
479,36
763,26
778,16
437,49
393,12
846,32
924,42
232,34
493,37
415,19
698,41
701,13
32,38
849,11
299,33
770,50
262,14
579,27
504,17
106,25
1,1
869,46
772,17
815,10
82,34
299,11
595,16
538,38
879,3
793,50
640,48
393,44
257,18
990,35
109,15
217,28
38,22
418,40
188,32
545,26
336,27
174,41
517,5
310,4
551,47
710,23
539,37
724,9
709,30
132,42
666,43
977,25
451,20
904,14
355,2
162,7
275,36
356,13
310,24
19,12
289,6
999,31
226,29
129,21
864,45
430,33
513,39
533,8
104,49
713,19
850,10
304,48
480,14
475,28
150,34
855,20
750,27
314,18
969,25
576,24
943,31
255,50
660,2
711,12
749,8
205,21
261,44
108,43
71,7
98,17
892,9
428,37
819,35
999,22
174,40
946,47
834,30
577,16
235,23
404,6
2,26
694,39
921,45
691,46
164,29
646,15
225,4
770,36
230,38
379,41
15,42
346,19
